Name,Sequence Name,Type,Minimum,Maximum,Direction,gene,locus_tag,old_locus_tag,protein_id,Length,product
WP_011653581.1,NC_008380.1,CDS,4431859,4433070,reverse,,RL_RS21555,RL4180,WP_011653581.1,1212,HlyD family secretion protein
RL_RS21555,NC_008380.1,gene,4431859,4433070,reverse,,RL_RS21555,RL4180,WP_011653581.1,1212,
WP_003543038.1,NC_008380.1,CDS,4433222,4433902,forward,,RL_RS21560,RL4181,WP_003543038.1,681,TetR/AcrR family transcriptional regulator
RL_RS21560,NC_008380.1,gene,4433222,4433902,forward,,RL_RS21560,RL4181,WP_003543038.1,681,
WP_011653582.1,NC_008380.1,CDS,4434008,4434847,forward,,RL_RS21565,RL4182,WP_011653582.1,840,AraC family transcriptional regulator
RL_RS21565,NC_008380.1,gene,4434008,4434847,forward,,RL_RS21565,RL4182,WP_011653582.1,840,
WP_028742334.1,NC_008380.1,CDS,4435066,4435815,forward,,RL_RS21570,RL4183,WP_028742334.1,750,TerC family protein
RL_RS21570,NC_008380.1,gene,4435066,4435815,forward,,RL_RS21570,RL4183,WP_028742334.1,750,
WP_011653584.1,NC_008380.1,CDS,4436061,4437527,forward,gltX,RL_RS21575,RL4184,WP_011653584.1,1467,glutamate--tRNA ligase
gltX,NC_008380.1,gene,4436061,4437527,forward,gltX,RL_RS21575,RL4184,WP_011653584.1,1467,
WP_011653585.1,NC_008380.1,CDS,4437550,4439046,forward,lysS,RL_RS21580,RL4185,WP_011653585.1,1497,lysine--tRNA ligase
lysS,NC_008380.1,gene,4437550,4439046,forward,lysS,RL_RS21580,RL4185,WP_011653585.1,1497,
WP_011653586.1,NC_008380.1,CDS,4439213,4439965,reverse,,RL_RS21585,RL4186,WP_011653586.1,753,SDR family oxidoreductase
RL_RS21585,NC_008380.1,gene,4439213,4439965,reverse,,RL_RS21585,RL4186,WP_011653586.1,753,
WP_011653587.1,NC_008380.1,CDS,4440098,4440988,forward,,RL_RS21590,RL4187,WP_011653587.1,891,AraC family transcriptional regulator
RL_RS21590,NC_008380.1,gene,4440098,4440988,forward,,RL_RS21590,RL4187,WP_011653587.1,891,
WP_011653588.1,NC_008380.1,CDS,4441001,4441693,reverse,,RL_RS21595,RL4188,WP_011653588.1,693,hypothetical protein
RL_RS21595,NC_008380.1,gene,4441001,4441693,reverse,,RL_RS21595,RL4188,WP_011653588.1,693,
WP_011653589.1,NC_008380.1,CDS,4441873,4442781,forward,,RL_RS21600,RL4189,WP_011653589.1,909,LysR family transcriptional regulator
RL_RS21600,NC_008380.1,gene,4441873,4442781,forward,,RL_RS21600,RL4189,WP_011653589.1,909,
WP_003543051.1,NC_008380.1,CDS,4442899,4444059,forward,,RL_RS21605,RL4190,WP_003543051.1,1161,ABC transporter substrate-binding protein
RL_RS21605,NC_008380.1,gene,4442899,4444059,forward,,RL_RS21605,RL4190,WP_003543051.1,1161,
WP_003543052.1,NC_008380.1,CDS,4444272,4445258,forward,,RL_RS21610,RL4191,WP_003543052.1,987,ABC transporter ATP-binding protein
RL_RS21610,NC_008380.1,gene,4444272,4445258,forward,,RL_RS21610,RL4191,WP_003543052.1,987,
WP_003543053.1,NC_008380.1,CDS,4445255,4446220,forward,,RL_RS21615,RL4192,WP_003543053.1,966,ABC transporter permease
RL_RS21615,NC_008380.1,gene,4445255,4446220,forward,,RL_RS21615,RL4192,WP_003543053.1,966,
WP_011653590.1,NC_008380.1,CDS,4446210,4447022,forward,,RL_RS21620,RL4193,WP_011653590.1,813,ABC transporter permease
RL_RS21620,NC_008380.1,gene,4446210,4447022,forward,,RL_RS21620,RL4193,WP_011653590.1,813,
WP_011653591.1,NC_008380.1,CDS,4447036,4448463,forward,,RL_RS21625,RL4194,WP_011653591.1,1428,gamma-aminobutyraldehyde dehydrogenase
RL_RS21625,NC_008380.1,gene,4447036,4448463,forward,,RL_RS21625,RL4194,WP_011653591.1,1428,
WP_003552965.1,NC_008380.1,CDS,4448614,4448787,forward,,RL_RS37110,RL4195,WP_003552965.1,174,DUF1328 domain-containing protein
RL_RS37110,NC_008380.1,gene,4448614,4448787,forward,,RL_RS37110,RL4195,WP_003552965.1,174,
WP_197729399.1,NC_008380.1,CDS,4448867,4449526,reverse,,RL_RS21635,RL4196,WP_197729399.1,660,DUF3313 domain-containing protein
RL_RS21635,NC_008380.1,gene,4448867,4449526,reverse,,RL_RS21635,RL4196,WP_197729399.1,660,
WP_011653594.1,NC_008380.1,CDS,4449686,4451062,reverse,,RL_RS21640,RL4197,WP_011653594.1,1377,HAMP domain-containing histidine kinase
RL_RS21640,NC_008380.1,gene,4449686,4451062,reverse,,RL_RS21640,RL4197,WP_011653594.1,1377,
WP_011653595.1,NC_008380.1,CDS,4451059,4451781,reverse,,RL_RS21645,RL4198,WP_011653595.1,723,response regulator transcription factor
RL_RS21645,NC_008380.1,gene,4451059,4451781,reverse,,RL_RS21645,RL4198,WP_011653595.1,723,
WP_041936474.1,NC_008380.1,CDS,4452030,4452308,reverse,,RL_RS21650,,WP_041936474.1,279,hypothetical protein
RL_RS21650,NC_008380.1,gene,4452030,4452308,reverse,,RL_RS21650,,WP_041936474.1,279,
WP_011653597.1,NC_008380.1,CDS,4452440,4452931,reverse,,RL_RS21655,RL4200,WP_011653597.1,492,hypothetical protein
RL_RS21655,NC_008380.1,gene,4452440,4452931,reverse,,RL_RS21655,RL4200,WP_011653597.1,492,
WP_011653598.1,NC_008380.1,CDS,4453058,4453507,reverse,,RL_RS21660,RL4201,WP_011653598.1,450,DoxX family protein
RL_RS21660,NC_008380.1,gene,4453058,4453507,reverse,,RL_RS21660,RL4201,WP_011653598.1,450,
WP_011653599.1,NC_008380.1,CDS,4453557,4454225,reverse,,RL_RS21665,RL4202,WP_011653599.1,669,DUF1345 domain-containing protein
RL_RS21665,NC_008380.1,gene,4453557,4454225,reverse,,RL_RS21665,RL4202,WP_011653599.1,669,
WP_028742341.1,NC_008380.1,CDS,4454319,4455284,reverse,tal,RL_RS21670,RL4203,WP_028742341.1,966,transaldolase
tal,NC_008380.1,gene,4454319,4455284,reverse,tal,RL_RS21670,RL4203,WP_028742341.1,966,
WP_011653601.1,NC_008380.1,CDS,4455711,4456736,forward,,RL_RS21675,RL4204,WP_011653601.1,1026,sugar-binding transcriptional regulator
RL_RS21675,NC_008380.1,gene,4455711,4456736,forward,,RL_RS21675,RL4204,WP_011653601.1,1026,
WP_024322943.1,NC_008380.1,CDS,4456769,4457641,reverse,,RL_RS21680,RL4205,WP_024322943.1,873,bifunctional helix-turn-helix domain-containing protein/methylated-DNA--[protein]-cysteine S-methyltransferase
RL_RS21680,NC_008380.1,gene,4456769,4457641,reverse,,RL_RS21680,RL4205,WP_024322943.1,873,
WP_011653603.1,NC_008380.1,CDS,4457721,4458218,reverse,,RL_RS21685,RL4206,WP_011653603.1,498,DUF2244 domain-containing protein
RL_RS21685,NC_008380.1,gene,4457721,4458218,reverse,,RL_RS21685,RL4206,WP_011653603.1,498,
WP_011653604.1,NC_008380.1,CDS,4458217,4459023,forward,nth,RL_RS21690,RL4207,WP_011653604.1,807,endonuclease III
nth,NC_008380.1,gene,4458217,4459023,forward,nth,RL_RS21690,RL4207,WP_011653604.1,807,
WP_028742343.1,NC_008380.1,CDS,4458988,4459566,reverse,,RL_RS21695,RL4208,WP_028742343.1,579,TetR/AcrR family transcriptional regulator
RL_RS21695,NC_008380.1,gene,4458988,4459566,reverse,,RL_RS21695,RL4208,WP_028742343.1,579,
WP_011653606.1,NC_008380.1,CDS,4459650,4460075,forward,,RL_RS21700,RL4209,WP_011653606.1,426,VOC family protein
RL_RS21700,NC_008380.1,gene,4459650,4460075,forward,,RL_RS21700,RL4209,WP_011653606.1,426,
WP_011653607.1,NC_008380.1,CDS,4460079,4460792,reverse,,RL_RS21705,RL4210,WP_011653607.1,714,sulfate transporter family protein
RL_RS21705,NC_008380.1,gene,4460079,4460792,reverse,,RL_RS21705,RL4210,WP_011653607.1,714,
WP_011653608.1,NC_008380.1,CDS,4461027,4461881,forward,,RL_RS21710,RL4211,WP_011653608.1,855,MurR/RpiR family transcriptional regulator
RL_RS21710,NC_008380.1,gene,4461027,4461881,forward,,RL_RS21710,RL4211,WP_011653608.1,855,
WP_041936475.1,NC_008380.1,CDS,4461933,4463516,reverse,,RL_RS21715,RL4212,WP_041936475.1,1584,FGGY-family carbohydrate kinase
RL_RS21715,NC_008380.1,gene,4461933,4463516,reverse,,RL_RS21715,RL4212,WP_041936475.1,1584,
WP_011653610.1,NC_008380.1,CDS,4463516,4464205,reverse,,RL_RS21720,RL4213,WP_011653610.1,690,HAD family hydrolase
RL_RS21720,NC_008380.1,gene,4463516,4464205,reverse,,RL_RS21720,RL4213,WP_011653610.1,690,
WP_011653611.1,NC_008380.1,CDS,4464300,4465781,reverse,,RL_RS21725,RL4214,WP_011653611.1,1482,mannitol dehydrogenase family protein
RL_RS21725,NC_008380.1,gene,4464300,4465781,reverse,,RL_RS21725,RL4214,WP_011653611.1,1482,
WP_011653612.1,NC_008380.1,CDS,4465866,4466864,reverse,,RL_RS21730,RL4215,WP_011653612.1,999,ABC transporter ATP-binding protein
RL_RS21730,NC_008380.1,gene,4465866,4466864,reverse,,RL_RS21730,RL4215,WP_011653612.1,999,
WP_011653613.1,NC_008380.1,CDS,4466885,4467715,reverse,,RL_RS21735,RL4216,WP_011653613.1,831,carbohydrate ABC transporter permease
RL_RS21735,NC_008380.1,gene,4466885,4467715,reverse,,RL_RS21735,RL4216,WP_011653613.1,831,
WP_017989489.1,NC_008380.1,CDS,4467717,4468589,reverse,,RL_RS21740,RL4217,WP_017989489.1,873,sugar ABC transporter permease
RL_RS21740,NC_008380.1,gene,4467717,4468589,reverse,,RL_RS21740,RL4217,WP_017989489.1,873,
WP_011653615.1,NC_008380.1,CDS,4468731,4470041,reverse,,RL_RS21745,RL4218,WP_011653615.1,1311,sugar ABC transporter substrate-binding protein
RL_RS21745,NC_008380.1,gene,4468731,4470041,reverse,,RL_RS21745,RL4218,WP_011653615.1,1311,
WP_011653616.1,NC_008380.1,CDS,4470188,4471141,reverse,,RL_RS21750,RL4219,WP_011653616.1,954,sugar-binding transcriptional regulator
RL_RS21750,NC_008380.1,gene,4470188,4471141,reverse,,RL_RS21750,RL4219,WP_011653616.1,954,
WP_233938472.1,NC_008380.1,CDS,4471291,4471860,reverse,,RL_RS21755,RL4220,WP_233938472.1,570,exopolysaccharide biosynthesis protein
RL_RS21755,NC_008380.1,gene,4471291,4471860,reverse,,RL_RS21755,RL4220,WP_233938472.1,570,
WP_041936476.1,NC_008380.1,CDS,4472266,4473180,forward,,RL_RS21760,RL4221,WP_041936476.1,915,ROK family protein
RL_RS21760,NC_008380.1,gene,4472266,4473180,forward,,RL_RS21760,RL4221,WP_041936476.1,915,
WP_011653619.1,NC_008380.1,CDS,4473177,4475087,reverse,,RL_RS21765,RL4222,WP_011653619.1,1911,family 20 glycosylhydrolase
RL_RS21765,NC_008380.1,gene,4473177,4475087,reverse,,RL_RS21765,RL4222,WP_011653619.1,1911,
WP_011653620.1,NC_008380.1,CDS,4475300,4478446,reverse,,RL_RS21770,RL4223,WP_011653620.1,3147,efflux RND transporter permease subunit
RL_RS21770,NC_008380.1,gene,4475300,4478446,reverse,,RL_RS21770,RL4223,WP_011653620.1,3147,
WP_011653621.1,NC_008380.1,CDS,4478473,4479612,reverse,,RL_RS21775,RL4224,WP_011653621.1,1140,efflux RND transporter periplasmic adaptor subunit
RL_RS21775,NC_008380.1,gene,4478473,4479612,reverse,,RL_RS21775,RL4224,WP_011653621.1,1140,
WP_011653622.1,NC_008380.1,CDS,4479663,4480271,reverse,,RL_RS21780,RL4225,WP_011653622.1,609,TetR family transcriptional regulator
RL_RS21780,NC_008380.1,gene,4479663,4480271,reverse,,RL_RS21780,RL4225,WP_011653622.1,609,
WP_003543147.1,NC_008380.1,CDS,4480544,4480975,reverse,,RL_RS21785,RL4226,WP_003543147.1,432,OsmC family protein
RL_RS21785,NC_008380.1,gene,4480544,4480975,reverse,,RL_RS21785,RL4226,WP_003543147.1,432,
WP_011653623.1,NC_008380.1,CDS,4481184,4481963,reverse,,RL_RS21790,RL4227,WP_011653623.1,780,SDR family oxidoreductase
RL_RS21790,NC_008380.1,gene,4481184,4481963,reverse,,RL_RS21790,RL4227,WP_011653623.1,780,
WP_011653624.1,NC_008380.1,CDS,4481964,4482854,reverse,,RL_RS21795,RL4228,WP_011653624.1,891,aldose 1-epimerase
RL_RS21795,NC_008380.1,gene,4481964,4482854,reverse,,RL_RS21795,RL4228,WP_011653624.1,891,
WP_011653625.1,NC_008380.1,CDS,4482851,4483801,reverse,araH,RL_RS21800,RL4229,WP_011653625.1,951,L-arabinose ABC transporter permease AraH
araH,NC_008380.1,gene,4482851,4483801,reverse,araH,RL_RS21800,RL4229,WP_011653625.1,951,
WP_041936477.1,NC_008380.1,CDS,4483819,4485324,reverse,araG,RL_RS21805,RL4230,WP_041936477.1,1506,L-arabinose ABC transporter ATP-binding protein AraG
araG,NC_008380.1,gene,4483819,4485324,reverse,araG,RL_RS21805,RL4230,WP_041936477.1,1506,
WP_011653627.1,NC_008380.1,CDS,4485395,4486378,reverse,,RL_RS21810,RL4231,WP_011653627.1,984,arabinose ABC transporter substrate-binding protein
RL_RS21810,NC_008380.1,gene,4485395,4486378,reverse,,RL_RS21810,RL4231,WP_011653627.1,984,
WP_011653628.1,NC_008380.1,CDS,4486591,4487346,forward,,RL_RS21815,RL4232,WP_011653628.1,756,FadR family transcriptional regulator
RL_RS21815,NC_008380.1,gene,4486591,4487346,forward,,RL_RS21815,RL4232,WP_011653628.1,756,
WP_011653629.1,NC_008380.1,CDS,4487413,4488561,forward,dgoD,RL_RS21820,RL4233,WP_011653629.1,1149,galactonate dehydratase
dgoD,NC_008380.1,gene,4487413,4488561,forward,dgoD,RL_RS21820,RL4233,WP_011653629.1,1149,
WP_011653630.1,NC_008380.1,CDS,4488715,4489110,forward,,RL_RS21825,RL4234,WP_011653630.1,396,DoxX family protein
RL_RS21825,NC_008380.1,gene,4488715,4489110,forward,,RL_RS21825,RL4234,WP_011653630.1,396,
WP_011653631.1,NC_008380.1,CDS,4489192,4489971,forward,,RL_RS21830,RL4235,WP_011653631.1,780,SDR family oxidoreductase
RL_RS21830,NC_008380.1,gene,4489192,4489971,forward,,RL_RS21830,RL4235,WP_011653631.1,780,
WP_041936478.1,NC_008380.1,CDS,4489989,4491206,reverse,,RL_RS21835,RL4236,WP_041936478.1,1218,adenylate/guanylate cyclase domain-containing protein
RL_RS21835,NC_008380.1,gene,4489989,4491206,reverse,,RL_RS21835,RL4236,WP_041936478.1,1218,
WP_011653633.1,NC_008380.1,CDS,4491272,4492297,reverse,,RL_RS21840,RL4237,WP_011653633.1,1026,LacI family DNA-binding transcriptional regulator
RL_RS21840,NC_008380.1,gene,4491272,4492297,reverse,,RL_RS21840,RL4237,WP_011653633.1,1026,
WP_011653634.1,NC_008380.1,CDS,4492393,4493580,forward,,RL_RS21845,RL4238,WP_011653634.1,1188,phytanoyl-CoA dioxygenase family protein
RL_RS21845,NC_008380.1,gene,4492393,4493580,forward,,RL_RS21845,RL4238,WP_011653634.1,1188,
WP_011653635.1,NC_008380.1,CDS,4493783,4494604,forward,,RL_RS21850,RL4239,WP_011653635.1,822,SDR family oxidoreductase
RL_RS21850,NC_008380.1,gene,4493783,4494604,forward,,RL_RS21850,RL4239,WP_011653635.1,822,
WP_011653636.1,NC_008380.1,CDS,4494700,4495611,forward,,RL_RS21855,RL4240,WP_011653636.1,912,SMP-30/gluconolactonase/LRE family protein
RL_RS21855,NC_008380.1,gene,4494700,4495611,forward,,RL_RS21855,RL4240,WP_011653636.1,912,
WP_011653637.1,NC_008380.1,CDS,4495613,4496362,reverse,,RL_RS21860,RL4241,WP_011653637.1,750,trehalose utilization protein ThuA
RL_RS21860,NC_008380.1,gene,4495613,4496362,reverse,,RL_RS21860,RL4241,WP_011653637.1,750,
WP_011653638.1,NC_008380.1,CDS,4496381,4497463,reverse,ugpC,RL_RS21865,RL4242,WP_011653638.1,1083,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC
ugpC,NC_008380.1,gene,4496381,4497463,reverse,ugpC,RL_RS21865,RL4242,WP_011653638.1,1083,
WP_011653639.1,NC_008380.1,CDS,4497483,4498394,reverse,,RL_RS21870,RL4243,WP_011653639.1,912,carbohydrate ABC transporter permease
RL_RS21870,NC_008380.1,gene,4497483,4498394,reverse,,RL_RS21870,RL4243,WP_011653639.1,912,
WP_011653640.1,NC_008380.1,CDS,4498396,4499283,reverse,,RL_RS21875,RL4244,WP_011653640.1,888,sugar ABC transporter permease
RL_RS21875,NC_008380.1,gene,4498396,4499283,reverse,,RL_RS21875,RL4244,WP_011653640.1,888,
WP_011653641.1,NC_008380.1,CDS,4499387,4500679,reverse,,RL_RS21880,RL4245,WP_011653641.1,1293,extracellular solute-binding protein
RL_RS21880,NC_008380.1,gene,4499387,4500679,reverse,,RL_RS21880,RL4245,WP_011653641.1,1293,
WP_041936479.1,NC_008380.1,CDS,4500882,4501889,forward,,RL_RS21885,RL4246,WP_041936479.1,1008,Gfo/Idh/MocA family oxidoreductase
RL_RS21885,NC_008380.1,gene,4500882,4501889,forward,,RL_RS21885,RL4246,WP_041936479.1,1008,
WP_011653643.1,NC_008380.1,CDS,4501899,4502897,forward,,RL_RS21890,RL4247,WP_011653643.1,999,LacI family transcriptional regulator
RL_RS21890,NC_008380.1,gene,4501899,4502897,forward,,RL_RS21890,RL4247,WP_011653643.1,999,
WP_011653644.1,NC_008380.1,CDS,4503100,4505343,forward,,RL_RS21895,RL4248,WP_011653644.1,2244,glycoside hydrolase family 2 protein
RL_RS21895,NC_008380.1,gene,4503100,4505343,forward,,RL_RS21895,RL4248,WP_011653644.1,2244,
WP_011653645.1,NC_008380.1,CDS,4505350,4506465,reverse,,RL_RS21900,RL4249,WP_011653645.1,1116,ABC transporter ATP-binding protein
RL_RS21900,NC_008380.1,gene,4505350,4506465,reverse,,RL_RS21900,RL4249,WP_011653645.1,1116,
WP_011653646.1,NC_008380.1,CDS,4506469,4507413,reverse,,RL_RS21905,RL4250,WP_011653646.1,945,carbohydrate ABC transporter permease
RL_RS21905,NC_008380.1,gene,4506469,4507413,reverse,,RL_RS21905,RL4250,WP_011653646.1,945,
WP_011651449.1,NC_008380.1,CDS,4507410,4508363,reverse,,RL_RS21910,RL4251,WP_011651449.1,954,sugar ABC transporter permease
RL_RS21910,NC_008380.1,gene,4507410,4508363,reverse,,RL_RS21910,RL4251,WP_011651449.1,954,
WP_011653647.1,NC_008380.1,CDS,4508500,4509759,reverse,,RL_RS21915,RL4252,WP_011653647.1,1260,ABC transporter substrate-binding protein
RL_RS21915,NC_008380.1,gene,4508500,4509759,reverse,,RL_RS21915,RL4252,WP_011653647.1,1260,
WP_011653648.1,NC_008380.1,CDS,4510067,4511119,forward,,RL_RS21920,RL4253,WP_011653648.1,1053,LacI family DNA-binding transcriptional regulator
RL_RS21920,NC_008380.1,gene,4510067,4511119,forward,,RL_RS21920,RL4253,WP_011653648.1,1053,
WP_011653649.1,NC_008380.1,CDS,4511299,4512009,forward,queC,RL_RS21925,RL4254,WP_011653649.1,711,7-cyano-7-deazaguanine synthase QueC
queC,NC_008380.1,gene,4511299,4512009,forward,queC,RL_RS21925,RL4254,WP_011653649.1,711,
WP_026238688.1,NC_008380.1,CDS,4512009,4512365,forward,queD,RL_RS21930,RL4255,WP_026238688.1,357,6-carboxytetrahydropterin synthase QueD
queD,NC_008380.1,gene,4512009,4512365,forward,queD,RL_RS21930,RL4255,WP_026238688.1,357,
WP_011653651.1,NC_008380.1,CDS,4512362,4513105,forward,queE,RL_RS21935,RL4256,WP_011653651.1,744,7-carboxy-7-deazaguanine synthase QueE
queE,NC_008380.1,gene,4512362,4513105,forward,queE,RL_RS21935,RL4256,WP_011653651.1,744,
WP_028744157.1,NC_008380.1,CDS,4513124,4514347,reverse,,RL_RS21940,RL4257,WP_028744157.1,1224,adenylate/guanylate cyclase domain-containing protein
RL_RS21940,NC_008380.1,gene,4513124,4514347,reverse,,RL_RS21940,RL4257,WP_028744157.1,1224,
WP_011653653.1,NC_008380.1,CDS,4514452,4515426,reverse,nrdF,RL_RS21945,RL4258,WP_011653653.1,975,class 1b ribonucleoside-diphosphate reductase subunit beta
nrdF,NC_008380.1,gene,4514452,4515426,reverse,nrdF,RL_RS21945,RL4258,WP_011653653.1,975,
WP_028744155.1,NC_008380.1,CDS,4515662,4517866,reverse,nrdE,RL_RS21950,RL4259,WP_028744155.1,2205,class 1b ribonucleoside-diphosphate reductase subunit alpha
nrdE,NC_008380.1,gene,4515662,4517866,reverse,nrdE,RL_RS21950,RL4259,WP_028744155.1,2205,
WP_011653655.1,NC_008380.1,CDS,4517845,4518252,reverse,nrdI,RL_RS21955,RL4260,WP_011653655.1,408,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
nrdI,NC_008380.1,gene,4517845,4518252,reverse,nrdI,RL_RS21955,RL4260,WP_011653655.1,408,
WP_011653656.1,NC_008380.1,CDS,4518267,4518488,reverse,nrdH,RL_RS21960,RL4261,WP_011653656.1,222,glutaredoxin-like protein NrdH
nrdH,NC_008380.1,gene,4518267,4518488,reverse,nrdH,RL_RS21960,RL4261,WP_011653656.1,222,
riboswitch,NC_008380.1,riboswitch,4518768,4518994,reverse,,,,,227,
WP_011653657.1,NC_008380.1,CDS,4519159,4521429,reverse,cadA,RL_RS21965,RL4262,WP_011653657.1,2271,cadmium-translocating P-type ATPase
cadA,NC_008380.1,gene,4519159,4521429,reverse,cadA,RL_RS21965,RL4262,WP_011653657.1,2271,
WP_011653658.1,NC_008380.1,CDS,4521501,4521923,forward,,RL_RS21970,RL4263,WP_011653658.1,423,helix-turn-helix domain-containing protein
RL_RS21970,NC_008380.1,gene,4521501,4521923,forward,,RL_RS21970,RL4263,WP_011653658.1,423,
WP_011653659.1,NC_008380.1,CDS,4521993,4523207,forward,,RL_RS21975,RL4264,WP_011653659.1,1215,TIGR03862 family flavoprotein
RL_RS21975,NC_008380.1,gene,4521993,4523207,forward,,RL_RS21975,RL4264,WP_011653659.1,1215,
WP_011653660.1,NC_008380.1,CDS,4523218,4523703,reverse,msrB,RL_RS21980,RL4265,WP_011653660.1,486,peptide-methionine (R)-S-oxide reductase MsrB
msrB,NC_008380.1,gene,4523218,4523703,reverse,msrB,RL_RS21980,RL4265,WP_011653660.1,486,
WP_011653661.1,NC_008380.1,CDS,4523912,4524871,forward,,RL_RS21985,RL4266,WP_011653661.1,960,GAF domain-containing protein
RL_RS21985,NC_008380.1,gene,4523912,4524871,forward,,RL_RS21985,RL4266,WP_011653661.1,960,
WP_011653662.1,NC_008380.1,CDS,4525038,4526546,forward,,RL_RS21990,RL4267,WP_011653662.1,1509,aldehyde dehydrogenase family protein
RL_RS21990,NC_008380.1,gene,4525038,4526546,forward,,RL_RS21990,RL4267,WP_011653662.1,1509,
WP_028744149.1,NC_008380.1,CDS,4526795,4527187,forward,,RL_RS21995,RL4268,WP_028744149.1,393,DUF779 domain-containing protein
RL_RS21995,NC_008380.1,gene,4526795,4527187,forward,,RL_RS21995,RL4268,WP_028744149.1,393,
WP_011653664.1,NC_008380.1,CDS,4527294,4527890,forward,,RL_RS22000,RL4269,WP_011653664.1,597,DJ-1/PfpI family protein
RL_RS22000,NC_008380.1,gene,4527294,4527890,forward,,RL_RS22000,RL4269,WP_011653664.1,597,
WP_011653665.1,NC_008380.1,CDS,4527915,4528265,forward,,RL_RS22005,RL4270,WP_011653665.1,351,ribbon-helix-helix domain-containing protein
RL_RS22005,NC_008380.1,gene,4527915,4528265,forward,,RL_RS22005,RL4270,WP_011653665.1,351,
WP_011653666.1,NC_008380.1,CDS,4528432,4529139,forward,,RL_RS22010,RL4271,WP_011653666.1,708,SDR family NAD(P)-dependent oxidoreductase
RL_RS22010,NC_008380.1,gene,4528432,4529139,forward,,RL_RS22010,RL4271,WP_011653666.1,708,
WP_011653667.1,NC_008380.1,CDS,4529372,4530505,forward,,RL_RS22015,RL4272,WP_011653667.1,1134,calcium:proton antiporter
RL_RS22015,NC_008380.1,gene,4529372,4530505,forward,,RL_RS22015,RL4272,WP_011653667.1,1134,
WP_041936480.1,NC_008380.1,CDS,4530636,4531400,forward,,RL_RS22020,RL4273,WP_041936480.1,765,DUF4239 domain-containing protein
RL_RS22020,NC_008380.1,gene,4530636,4531400,forward,,RL_RS22020,RL4273,WP_041936480.1,765,
WP_028744147.1,NC_008380.1,CDS,4531626,4532825,forward,,RL_RS22025,RL4274,WP_028744147.1,1200,efflux RND transporter periplasmic adaptor subunit
RL_RS22025,NC_008380.1,gene,4531626,4532825,forward,,RL_RS22025,RL4274,WP_028744147.1,1200,
